round,train_loss,val_loss,val_acc,val_f1
1,0.71205,0.742882,0.735868,0.569514
2,0.490997,0.621432,0.767884,0.693429
3,0.446518,0.563756,0.784892,0.726428
4,0.428798,0.550382,0.786893,0.731462
5,0.418862,0.552315,0.782391,0.726943
6,0.412189,0.557897,0.77939,0.724193
7,0.407273,0.563853,0.778389,0.724172
8,0.403383,0.570396,0.776388,0.723592
9,0.400141,0.576331,0.773387,0.722284
10,0.397379,0.58224,0.772886,0.722826
11,0.395001,0.588062,0.769385,0.720607
12,0.39294,0.593155,0.767384,0.720309
13,0.391148,0.597472,0.767884,0.721826
14,0.389551,0.60223,0.768384,0.723727
15,0.388127,0.605549,0.771386,0.727935
16,0.386833,0.609896,0.770385,0.727985
17,0.385651,0.613088,0.771886,0.730696
18,0.384557,0.61451,0.773387,0.732911
19,0.38357,0.616838,0.772886,0.733264
20,0.382658,0.618587,0.773387,0.733756
21,0.381801,0.620765,0.772886,0.733292
22,0.381,0.621719,0.772886,0.733441
23,0.380297,0.622251,0.772886,0.733661
24,0.379637,0.622323,0.773887,0.735066
25,0.37902,0.622684,0.775888,0.737524
26,0.378468,0.621701,0.775888,0.737587
27,0.377926,0.621847,0.775388,0.737226
28,0.377444,0.620023,0.776888,0.738185
29,0.37704,0.61927,0.777889,0.739575
30,0.376578,0.618265,0.778889,0.7403
31,0.376152,0.616887,0.77989,0.741027
32,0.375728,0.615309,0.781891,0.742208
33,0.375336,0.612965,0.782391,0.743079
34,0.374989,0.611015,0.782891,0.743445
35,0.374687,0.608604,0.781891,0.742471
36,0.374267,0.607843,0.782891,0.743828
37,0.373898,0.606021,0.783892,0.74501
38,0.3736,0.603797,0.785893,0.746485
39,0.373316,0.603277,0.786893,0.747424
40,0.373042,0.60251,0.786893,0.747619
41,0.372785,0.601617,0.786393,0.746991
42,0.372524,0.602366,0.787394,0.748117
43,0.372277,0.602754,0.787394,0.748117
44,0.372047,0.603406,0.787894,0.748809
45,0.371825,0.604081,0.786393,0.747337
46,0.371693,0.605178,0.786393,0.747162
47,0.371429,0.607608,0.786393,0.7478
48,0.37125,0.609736,0.786893,0.748348
49,0.371087,0.612414,0.784892,0.747107
50,0.370857,0.614957,0.784892,0.747597
51,0.370645,0.617768,0.785893,0.74861
52,0.370466,0.620682,0.784892,0.747932
53,0.370318,0.623938,0.784892,0.747948
54,0.370151,0.627618,0.782891,0.746239
55,0.369934,0.631421,0.783392,0.746736
56,0.369816,0.636546,0.783392,0.747304
57,0.369662,0.640634,0.78089,0.745631
58,0.36952,0.645409,0.778389,0.743541
59,0.369407,0.649808,0.778389,0.743552
