round,train_loss,val_loss,val_acc,val_f1
1,0.618087,0.878908,0.669873,0.449162
2,0.487105,0.796783,0.691646,0.478427
3,0.460476,0.765112,0.699747,0.493463
4,0.444606,0.725576,0.710886,0.526164
5,0.433525,0.693032,0.729114,0.592049
6,0.425426,0.667282,0.744304,0.636941
7,0.41926,0.648529,0.756456,0.667335
8,0.414342,0.635986,0.76557,0.688264
9,0.410345,0.626922,0.772152,0.701656
10,0.407031,0.619933,0.772152,0.704351
11,0.404218,0.615673,0.771646,0.706782
12,0.401786,0.612888,0.772152,0.708767
13,0.399675,0.610774,0.775696,0.715469
14,0.397786,0.609273,0.773165,0.713261
15,0.396124,0.608504,0.772152,0.712196
16,0.394614,0.608136,0.772658,0.714414
17,0.393247,0.607539,0.775696,0.719247
18,0.391993,0.607135,0.773671,0.718173
19,0.390855,0.607383,0.775696,0.721768
20,0.389801,0.606708,0.776203,0.723388
21,0.388828,0.606394,0.776203,0.724335
22,0.38792,0.605462,0.776203,0.72585
23,0.387077,0.60472,0.77519,0.725043
24,0.386302,0.604501,0.775696,0.727018
25,0.385585,0.603634,0.774684,0.725626
26,0.384906,0.602729,0.774684,0.725667
27,0.384272,0.601786,0.776203,0.72726
28,0.383685,0.601185,0.777722,0.729162
29,0.383143,0.601856,0.779747,0.73204
30,0.382633,0.601468,0.780759,0.73376
31,0.382161,0.60091,0.781772,0.735059
32,0.381715,0.601556,0.782278,0.73607
33,0.381293,0.601322,0.782785,0.737314
34,0.380897,0.60261,0.783797,0.739532
35,0.380499,0.604079,0.780253,0.736957
36,0.380141,0.605841,0.779747,0.738751
37,0.379791,0.607815,0.782278,0.744458
38,0.379481,0.61173,0.779747,0.744066
39,0.379216,0.616544,0.781266,0.74995
40,0.379041,0.619973,0.785316,0.756829
41,0.378993,0.622161,0.798987,0.773194
42,0.37909,0.617854,0.803038,0.777808
43,0.379367,0.611388,0.803038,0.774693
44,0.380011,0.616459,0.77519,0.730784
45,0.381664,0.652848,0.757468,0.693525
46,0.385254,0.70504,0.734177,0.659273
47,0.389674,0.649292,0.766582,0.699869
48,0.382899,0.612357,0.780759,0.730467
49,0.378566,0.604528,0.780253,0.730701
50,0.377391,0.597725,0.782785,0.733689
51,0.376752,0.588785,0.782785,0.73275
52,0.376262,0.579348,0.788354,0.738138
53,0.375821,0.568946,0.788861,0.737965
54,0.37543,0.559544,0.790886,0.739834
55,0.37506,0.550352,0.79443,0.743459
56,0.374734,0.541772,0.795443,0.74414
57,0.374426,0.53447,0.796962,0.74524
