round,train_loss,val_loss,val_acc,val_f1
1,0.3596,0.563024,0.743091,0.526705
2,0.163511,0.599025,0.756397,0.562739
3,0.126461,0.553889,0.785568,0.65257
4,0.103085,0.505215,0.801433,0.691026
5,0.087584,0.472789,0.813204,0.722242
6,0.075087,0.451976,0.824974,0.749259
7,0.066127,0.434257,0.831116,0.761355
8,0.057952,0.416503,0.840839,0.780571
9,0.053161,0.404834,0.843398,0.785356
10,0.048765,0.398565,0.846469,0.791326
11,0.045077,0.389785,0.849028,0.796005
12,0.043041,0.389698,0.852098,0.801471
13,0.039291,0.386512,0.855681,0.807874
14,0.036601,0.386813,0.857216,0.810746
15,0.031559,0.390011,0.85824,0.812498
16,0.029601,0.390018,0.859263,0.814319
17,0.028225,0.389885,0.860287,0.816629
18,0.026666,0.39385,0.86131,0.818352
19,0.027643,0.396782,0.862334,0.82011
20,0.026095,0.397155,0.862845,0.821299
21,0.024323,0.400394,0.861822,0.819589
22,0.030394,0.413727,0.864381,0.823376
23,0.024335,0.408078,0.864893,0.824216
24,0.027243,0.418283,0.864381,0.823826
25,0.018503,0.405149,0.867451,0.828585
26,0.024946,0.412442,0.86694,0.828217
27,0.017944,0.406603,0.867451,0.828965
28,0.017555,0.403888,0.865404,0.826695
29,0.027027,0.397003,0.865916,0.826917
30,0.026416,0.401353,0.860287,0.818159
31,0.014445,0.403498,0.863357,0.823325
32,0.014641,0.388245,0.861822,0.821526
33,0.014749,0.388279,0.864381,0.82556
34,0.018465,0.38087,0.865404,0.826793
35,0.0206,0.38572,0.865916,0.827644
36,0.022546,0.396353,0.864893,0.825966
37,0.012375,0.392339,0.865916,0.828483
38,0.01555,0.392457,0.867451,0.831295
39,0.027728,0.398828,0.869498,0.833291
40,0.013243,0.385928,0.871034,0.835635
41,0.018871,0.390443,0.870522,0.835915
42,0.021172,0.395364,0.868987,0.832919
43,0.031157,0.404486,0.871546,0.835695
44,0.012978,0.383295,0.871546,0.836647
45,0.007791,0.363568,0.874616,0.842263
46,0.007749,0.350158,0.87871,0.848958
47,0.030439,0.334162,0.881269,0.85117
48,0.01241,0.333693,0.882805,0.854348
49,0.013797,0.322584,0.883828,0.856592
50,0.01056,0.317481,0.88434,0.857653
51,0.009079,0.31223,0.885363,0.859225
52,0.007287,0.310863,0.887922,0.863028
53,0.006225,0.307219,0.890481,0.866702
54,0.014268,0.312257,0.88741,0.86216
55,0.014055,0.320813,0.886387,0.860375
56,0.019323,0.330577,0.883828,0.856573
57,0.015486,0.32534,0.885363,0.858882
58,0.025896,0.294845,0.897646,0.876521
59,0.018499,0.299571,0.896622,0.875513
60,0.012355,0.302356,0.895599,0.873618
61,0.013016,0.307548,0.89304,0.870348
62,0.030682,0.317551,0.895087,0.872994
63,0.015385,0.310664,0.897646,0.876028
64,0.018938,0.314488,0.894575,0.872442
65,0.015943,0.317961,0.894575,0.872
66,0.014991,0.311706,0.900205,0.879885
67,0.017898,0.311011,0.896111,0.874828
68,0.012233,0.300878,0.899181,0.879265
69,0.016243,0.296732,0.897646,0.876661
70,0.01525,0.292593,0.900205,0.880396
71,0.010471,0.290818,0.900205,0.880611
72,0.008858,0.286719,0.902252,0.883904
73,0.01945,0.281368,0.905322,0.887817
74,0.020747,0.27958,0.904811,0.887086
75,0.020283,0.261332,0.908393,0.892123
76,0.010757,0.263354,0.907369,0.891104
77,0.016641,0.262217,0.909928,0.894013
78,0.026985,0.285829,0.903275,0.884492
79,0.016498,0.286802,0.904299,0.886136
80,0.012038,0.279062,0.903275,0.885
81,0.02464,0.277706,0.904811,0.887305
82,0.025048,0.278185,0.907369,0.890855
83,0.021664,0.268849,0.906346,0.889544
84,0.022351,0.261827,0.909928,0.89415
85,0.010423,0.269181,0.906346,0.889821
86,0.034672,0.284144,0.904811,0.886935
87,0.036663,0.273622,0.905322,0.887696
88,0.029068,0.2628,0.908905,0.892431
89,0.01456,0.253644,0.912999,0.898324
90,0.022129,0.24891,0.912999,0.897449
91,0.024688,0.231999,0.917605,0.904015
92,0.004269,0.228399,0.920164,0.907802
93,0.014359,0.231366,0.917605,0.904725
94,0.01019,0.243108,0.913511,0.899751
95,0.011448,0.246942,0.912487,0.89895
96,0.010557,0.251133,0.911464,0.897406
97,0.004123,0.246163,0.911975,0.89816
98,0.005111,0.245145,0.912999,0.900362
99,0.00899,0.259315,0.908393,0.894443
100,0.031174,0.265191,0.902764,0.887261
