round,train_loss,val_loss,val_acc,val_f1
1,0.598708,0.809551,0.737869,0.545557
2,0.464862,0.685267,0.758379,0.575143
3,0.444053,0.666345,0.765383,0.578909
4,0.430888,0.658728,0.766883,0.580246
5,0.421346,0.650814,0.767884,0.580984
6,0.414122,0.642333,0.769385,0.582568
7,0.408544,0.636291,0.772386,0.586011
8,0.404095,0.630767,0.775388,0.589237
9,0.400341,0.625588,0.776388,0.59032
10,0.397216,0.621881,0.776888,0.591152
11,0.394484,0.618026,0.777889,0.593068
12,0.392255,0.614848,0.778889,0.598045
13,0.390302,0.612658,0.778889,0.597695
14,0.388647,0.609672,0.78039,0.5995
15,0.387171,0.606988,0.781391,0.600607
16,0.385862,0.604998,0.78089,0.600727
17,0.384688,0.603042,0.78089,0.596863
18,0.383639,0.601483,0.78039,0.597288
19,0.382685,0.59941,0.78039,0.597288
20,0.381812,0.598877,0.781391,0.5983
21,0.381017,0.599128,0.782891,0.600083
22,0.380279,0.599723,0.782891,0.600083
23,0.379581,0.600601,0.782891,0.600193
24,0.37896,0.601743,0.782891,0.60197
25,0.378407,0.604272,0.782891,0.604402
26,0.377776,0.607275,0.786393,0.616951
27,0.377289,0.609059,0.789395,0.625423
28,0.376815,0.611416,0.789895,0.627703
29,0.37636,0.612306,0.791396,0.62954
30,0.37599,0.610808,0.791396,0.629547
31,0.375647,0.608757,0.791396,0.62592
32,0.375271,0.604301,0.792396,0.623065
33,0.374987,0.598836,0.790895,0.609932
34,0.37521,0.591513,0.793897,0.612345
35,0.375288,0.584987,0.793397,0.609087
36,0.375293,0.579074,0.793897,0.609306
37,0.375615,0.575882,0.793897,0.608625
38,0.375893,0.573427,0.793897,0.607979
39,0.375988,0.573014,0.792396,0.605709
40,0.37609,0.572718,0.792896,0.605841
41,0.376096,0.57393,0.792896,0.605916
42,0.37595,0.573383,0.791896,0.604978
43,0.375604,0.575253,0.792896,0.606862
44,0.375169,0.578456,0.792896,0.607003
45,0.375228,0.582598,0.791396,0.606278
