round,train_loss,val_loss,val_acc,val_f1
1,0.394088,0.736295,0.70085,0.561149
2,0.149874,0.622943,0.743872,0.659885
3,0.102299,0.622827,0.766883,0.697006
4,0.081395,0.636527,0.783892,0.72585
5,0.068871,0.666581,0.790395,0.737996
6,0.059179,0.696188,0.795398,0.745779
7,0.050523,0.7214,0.8004,0.753291
8,0.04518,0.742922,0.805903,0.76136
9,0.041581,0.763659,0.807904,0.764399
10,0.037219,0.781566,0.810405,0.768183
11,0.033392,0.800093,0.812406,0.771244
12,0.03267,0.819135,0.813407,0.772598
13,0.032421,0.838747,0.812906,0.772518
14,0.028877,0.8537,0.814407,0.774425
15,0.022764,0.87019,0.814407,0.774745
16,0.02551,0.886512,0.814907,0.775495
17,0.023401,0.901894,0.815408,0.776193
18,0.02048,0.920481,0.815908,0.776957
19,0.023084,0.927254,0.816908,0.778295
20,0.023963,0.93493,0.815408,0.776817
21,0.022786,0.946684,0.815408,0.777146
22,0.021439,0.957756,0.816908,0.77928
23,0.018798,0.973296,0.814907,0.77739
24,0.020485,0.980853,0.813407,0.775957
25,0.024611,0.977237,0.818909,0.782014
26,0.022459,0.978431,0.821411,0.784621
27,0.021614,0.981041,0.816908,0.780928
28,0.022028,1.004817,0.815408,0.778956
29,0.025896,1.013118,0.81991,0.783655
30,0.022264,1.019363,0.818909,0.782338
31,0.014661,1.025494,0.82091,0.784724
32,0.01567,1.034759,0.816408,0.780081
33,0.01773,1.039654,0.816908,0.780599
34,0.014696,1.052584,0.815408,0.779527
35,0.020851,1.058668,0.816408,0.780645
36,0.015676,1.067703,0.816908,0.781251
37,0.022905,1.061611,0.816408,0.78031
38,0.023875,1.082722,0.816408,0.780988
39,0.02179,1.080649,0.815408,0.779677
40,0.018131,1.085348,0.815908,0.780374
41,0.033858,1.078202,0.817909,0.781939
42,0.016947,1.092241,0.816408,0.780486
43,0.014236,1.099408,0.816908,0.78093
44,0.021585,1.110281,0.816408,0.780621
45,0.012046,1.122533,0.815908,0.780744
46,0.015788,1.133822,0.815908,0.780549
