round,train_loss,val_loss,val_acc,val_f1
1,0.421608,0.761241,0.756878,0.609938
2,0.130585,0.706661,0.790395,0.705981
3,0.083328,0.724518,0.791396,0.710187
4,0.062212,0.746013,0.791396,0.712472
5,0.050097,0.726434,0.794397,0.72013
6,0.042482,0.70537,0.796898,0.724892
7,0.03724,0.693998,0.797899,0.728408
8,0.033214,0.68221,0.7999,0.731983
9,0.030039,0.678053,0.798899,0.731907
10,0.028911,0.675797,0.8004,0.734183
11,0.02618,0.677363,0.801401,0.736261
12,0.025121,0.672599,0.803902,0.740618
13,0.028236,0.666959,0.807404,0.745601
14,0.024083,0.657105,0.812906,0.755212
15,0.024304,0.647642,0.814907,0.759086
16,0.023118,0.643468,0.815908,0.761186
17,0.020985,0.640146,0.81991,0.767244
18,0.020163,0.638165,0.821411,0.770227
19,0.026321,0.604393,0.826413,0.784482
20,0.030277,0.625965,0.825413,0.781196
21,0.018458,0.62252,0.825913,0.781023
22,0.014781,0.637837,0.822911,0.777545
23,0.015646,0.648827,0.821911,0.776877
24,0.023564,0.666729,0.825413,0.781386
25,0.019958,0.665724,0.823412,0.777629
26,0.015769,0.673266,0.822411,0.777115
27,0.026355,0.666604,0.82091,0.776794
28,0.019488,0.653613,0.81941,0.777838
29,0.012178,0.68284,0.815908,0.770348
30,0.012249,0.687705,0.815408,0.769553
31,0.012037,0.688403,0.818409,0.773635
32,0.01453,0.684152,0.82041,0.775512
33,0.017934,0.688903,0.82041,0.776284
34,0.01327,0.698884,0.81941,0.774963
