round,train_loss,val_loss,val_acc,val_f1
1,0.70132,0.580333,0.8025,0.642458
2,0.485699,0.557396,0.782,0.631652
3,0.447164,0.552231,0.788,0.654158
4,0.429904,0.540445,0.7935,0.669321
5,0.41971,0.532972,0.797,0.676473
6,0.412717,0.525665,0.803,0.686061
7,0.407538,0.51714,0.8075,0.69545
8,0.403493,0.508326,0.8135,0.707055
9,0.400215,0.498602,0.8185,0.715891
10,0.39749,0.488358,0.8215,0.724072
11,0.395185,0.480061,0.825,0.733213
12,0.39316,0.470597,0.83,0.74376
13,0.3914,0.463572,0.8355,0.75389
14,0.389824,0.454554,0.844,0.77071
15,0.388377,0.449011,0.8505,0.781767
16,0.38704,0.442534,0.855,0.790049
17,0.385853,0.437846,0.86,0.798173
18,0.384735,0.432245,0.8655,0.809049
19,0.383722,0.429267,0.868,0.814348
20,0.382782,0.424776,0.87,0.817857
21,0.381935,0.422095,0.8725,0.822167
22,0.381159,0.419288,0.873,0.823588
23,0.380426,0.41717,0.874,0.82516
24,0.379776,0.414203,0.876,0.827638
25,0.37915,0.411875,0.876,0.828719
26,0.378596,0.410053,0.8795,0.834235
27,0.378042,0.408627,0.8805,0.836389
28,0.377513,0.406149,0.882,0.839167
29,0.377042,0.404883,0.8815,0.83865
30,0.376569,0.403282,0.882,0.839557
31,0.376127,0.401882,0.8865,0.84556
32,0.375725,0.40071,0.8875,0.847775
33,0.375335,0.399155,0.8875,0.84816
34,0.374973,0.397595,0.8875,0.848285
35,0.374621,0.396011,0.8895,0.851788
36,0.374292,0.39509,0.8925,0.85704
37,0.374045,0.393658,0.8925,0.857103
38,0.373749,0.392891,0.893,0.858465
39,0.37354,0.39158,0.8935,0.858759
40,0.373283,0.390726,0.8945,0.860488
41,0.373066,0.38943,0.894,0.859873
42,0.372843,0.387539,0.895,0.861329
43,0.372577,0.387005,0.8945,0.861017
44,0.372373,0.386158,0.8965,0.862871
45,0.372142,0.384649,0.8975,0.864841
46,0.371891,0.383368,0.898,0.865378
47,0.371662,0.382431,0.8985,0.865944
48,0.371454,0.382208,0.898,0.865113
49,0.371207,0.381561,0.898,0.864514
50,0.371,0.380163,0.8995,0.8665
51,0.370789,0.379443,0.9,0.867033
52,0.370584,0.378541,0.8985,0.86451
53,0.37041,0.3781,0.898,0.863664
54,0.370214,0.377611,0.898,0.863104
55,0.370043,0.377676,0.8975,0.86249
56,0.36989,0.377081,0.898,0.862974
57,0.369687,0.376695,0.899,0.864119
58,0.369543,0.377381,0.899,0.864119
59,0.369371,0.376521,0.899,0.863868
60,0.369249,0.37668,0.899,0.863868
61,0.369099,0.375989,0.8985,0.863006
62,0.36895,0.37651,0.8975,0.861275
63,0.368808,0.376857,0.8975,0.860544
64,0.368686,0.376594,0.8965,0.858877
65,0.368552,0.376899,0.8955,0.85674
66,0.368431,0.37714,0.895,0.855845
