round,train_loss,val_loss,val_acc,val_f1
1,0.718804,0.78707,0.716358,0.564594
2,0.485974,0.617529,0.772386,0.690561
3,0.43736,0.567589,0.795398,0.725484
4,0.41976,0.540681,0.808904,0.747894
5,0.409993,0.524117,0.818909,0.764093
6,0.403673,0.511015,0.822911,0.769987
7,0.399169,0.500926,0.827914,0.77864
8,0.395748,0.493825,0.830415,0.782886
9,0.393036,0.489926,0.831416,0.784124
10,0.390808,0.485454,0.832916,0.78607
11,0.3889,0.48326,0.833417,0.78728
12,0.387239,0.481764,0.833917,0.788165
13,0.385776,0.481247,0.833417,0.787139
14,0.384474,0.48049,0.833917,0.788018
15,0.383293,0.480226,0.834417,0.788634
16,0.382218,0.479629,0.833917,0.787951
17,0.381231,0.479116,0.833917,0.787951
18,0.380301,0.479633,0.833417,0.78727
19,0.379442,0.479547,0.831916,0.785347
20,0.378627,0.479545,0.831916,0.785347
21,0.377859,0.479281,0.832416,0.786437
22,0.37714,0.478935,0.832416,0.786856
23,0.376466,0.479038,0.831916,0.786503
24,0.375837,0.479875,0.830915,0.784649
25,0.375207,0.479409,0.831416,0.785741
26,0.374612,0.479168,0.830915,0.785335
27,0.37403,0.479574,0.831416,0.786421
28,0.373464,0.479426,0.832416,0.788257
29,0.37293,0.479154,0.832916,0.78867
30,0.372423,0.47896,0.832916,0.788603
31,0.371934,0.478143,0.833417,0.789421
32,0.371476,0.478383,0.831916,0.78697
33,0.371077,0.478281,0.832416,0.78772
34,0.370674,0.477316,0.832916,0.788402
35,0.370319,0.476836,0.833917,0.790015
36,0.369957,0.476333,0.834417,0.790826
37,0.369584,0.477042,0.834917,0.791622
38,0.369281,0.476968,0.834917,0.791678
39,0.368944,0.476643,0.835418,0.792358
40,0.368634,0.47672,0.834417,0.790999
41,0.368337,0.47592,0.836418,0.794058
42,0.368045,0.47758,0.835918,0.79359
43,0.36779,0.477632,0.836418,0.79433
44,0.367537,0.477485,0.835418,0.793445
45,0.367276,0.476924,0.834917,0.793039
46,0.367047,0.476312,0.835418,0.793758
47,0.366836,0.476738,0.834917,0.792757
48,0.366623,0.477167,0.834917,0.792691
49,0.366443,0.477399,0.834917,0.792691
50,0.366293,0.477115,0.834417,0.792323
51,0.366147,0.477656,0.833417,0.791231
52,0.365951,0.477426,0.833917,0.791645
53,0.365781,0.476826,0.834917,0.793119
54,0.365694,0.476836,0.834917,0.793444
55,0.365486,0.476285,0.834917,0.793444
56,0.365308,0.476541,0.834917,0.793817
57,0.365156,0.477492,0.834917,0.793487
58,0.365022,0.477651,0.834417,0.793082
